ID,Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit
5713,9674,CA-2019-114867,12/23/2019,12/28/2019,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002645,Technology,Phones,LG G2,1499.97,5,-374.9925
5714,9676,CA-2019-137393,5/6/2019,5/10/2019,Standard Class,GM-14500,Gene McClure,Consumer,United States,Bakersfield,California,West,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",41.6,4,14.144
5715,9678,CA-2019-144785,4/18/2019,4/23/2019,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,New York City,New York,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,6.99,3,2.0271
5716,9679,CA-2019-144785,4/18/2019,4/23/2019,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,New York City,New York,East,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",6.84,1,1.8468
5717,9682,CA-2020-122770,12/13/2020,12/18/2020,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,8.64,3,4.2336
5718,9683,CA-2020-122770,12/13/2020,12/18/2020,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,38.88,6,18.6624
5719,9684,CA-2020-122770,12/13/2020,12/18/2020,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,West,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",201.04,8,54.2808
5720,9685,CA-2020-122770,12/13/2020,12/18/2020,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,West,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,12.96,2,6.3504
5721,9686,CA-2020-118668,1/2/2020,1/4/2020,Second Class,FW-14395,Fred Wasserman,Corporate,United States,Los Angeles,California,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,16.59,1,5.8065
5722,9687,CA-2020-116498,5/30/2020,6/3/2020,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,San Diego,California,West,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",35.1,6,10.179
5723,9688,US-2020-130603,9/30/2020,10/6/2020,Standard Class,SC-20050,Sample Company A,Home Office,United States,Arlington,Texas,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,11.646,9,-17.469
5724,9689,US-2020-135986,6/20/2020,6/27/2020,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Richmond,Virginia,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,32.4,5,15.552
5725,9690,US-2020-135986,6/20/2020,6/27/2020,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Richmond,Virginia,South,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,503.96,4,125.99
5726,9691,CA-2020-140536,4/4/2020,4/5/2020,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,7.04,4,2.0416
5727,9694,CA-2020-130148,9/24/2020,9/28/2020,Second Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,West,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,31.08,6,15.2292
5728,9695,CA-2020-130148,9/24/2020,9/28/2020,Second Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,2.19
5729,9696,US-2019-151260,12/11/2019,12/14/2019,First Class,SC-20695,Steve Chapman,Corporate,United States,Springfield,Ohio,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,73.536,4,9.192
5730,9698,CA-2019-122511,3/11/2019,3/11/2019,Same Day,BT-11485,Brad Thomas,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",30.336,4,9.48
5731,9699,CA-2020-154116,12/15/2020,12/19/2020,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Inglewood,California,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3,10.7301
5732,9700,CA-2020-154116,12/15/2020,12/19/2020,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Inglewood,California,West,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,54.32,4,16.296
5733,9701,CA-2020-154116,12/15/2020,12/19/2020,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Inglewood,California,West,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,3,14.7582
5734,9702,CA-2019-105291,10/30/2019,11/4/2019,Standard Class,SP-20920,Susan Pistek,Consumer,United States,San Luis Obispo,California,West,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,3.62,2,1.1946
5735,9703,CA-2020-147032,7/31/2020,8/4/2020,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Wilmington,Delaware,East,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,11.54,1,5.5392
5736,9704,CA-2020-147032,7/31/2020,8/4/2020,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Wilmington,Delaware,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,849.95,5,390.977
5737,9705,CA-2020-147032,7/31/2020,8/4/2020,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Wilmington,Delaware,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",11.01,3,5.3949
5738,9706,CA-2020-125990,10/19/2020,10/23/2020,Standard Class,JS-16030,Joy Smith,Consumer,United States,San Francisco,California,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,39.624,3,13.8684
5739,9707,CA-2019-161746,10/21/2019,10/27/2019,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,West,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,242.136,3,12.1068
5740,9708,CA-2019-161746,10/21/2019,10/27/2019,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,12.39,3,5.6994
5741,9709,CA-2019-161746,10/21/2019,10/27/2019,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",19.96,2,5.5888
5742,9710,CA-2019-161746,10/21/2019,10/27/2019,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,3.4092
5743,9716,CA-2019-116379,11/7/2019,11/12/2019,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,57.584,2,20.1544
5744,9717,US-2019-144477,8/12/2019,8/14/2019,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,37.312,4,2.7984
5745,9718,CA-2019-108210,5/30/2019,5/31/2019,Same Day,AT-10735,Annie Thurman,Consumer,United States,Houston,Texas,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,5,7.996
5746,9719,CA-2019-108210,5/30/2019,5/31/2019,Same Day,AT-10735,Annie Thurman,Consumer,United States,Houston,Texas,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,5,11.198
5747,9720,CA-2020-166835,11/12/2020,11/14/2020,Second Class,DK-13375,Dennis Kane,Consumer,United States,Lancaster,Pennsylvania,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2,-55.256
5748,9721,CA-2019-119641,9/22/2019,9/26/2019,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Green Bay,Wisconsin,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,7.584
5749,9722,CA-2019-105781,2/16/2019,2/20/2019,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,New York City,New York,East,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,326.646,3,39.9234
5750,9723,CA-2019-105781,2/16/2019,2/20/2019,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,New York City,New York,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3,39.5868
5751,9726,CA-2020-142293,9/17/2020,9/20/2020,First Class,SC-20380,Shahid Collister,Consumer,United States,Boise,Idaho,West,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,37.7874
5752,9727,CA-2020-167395,12/2/2020,12/4/2020,First Class,KM-16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,East,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,286.86,7,80.3208
5753,9728,CA-2020-167395,12/2/2020,12/4/2020,First Class,KM-16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,979.95,5,284.1855
5754,9729,CA-2020-167395,12/2/2020,12/4/2020,First Class,KM-16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,East,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,4.36,2,0.1744
5755,9732,CA-2020-124261,11/14/2020,11/19/2020,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Los Angeles,California,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,34.24,8,9.9296
5756,9738,CA-2020-129294,3/16/2020,3/21/2020,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12,2,80.6312
5757,9739,CA-2020-129294,3/16/2020,3/21/2020,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,West,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",70.464,6,22.9008
5758,9740,CA-2020-129294,3/16/2020,3/21/2020,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5,6.888
5759,9741,CA-2020-129294,3/16/2020,3/21/2020,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,West,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,140.67,3,54.8613
5760,9743,CA-2020-131303,11/28/2020,12/2/2020,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Diego,California,West,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,62.65,5,29.4455
5761,9744,CA-2019-137127,6/16/2019,6/22/2019,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Newark,Delaware,East,OFF-LA-10001641,Office Supplies,Labels,Avery 518,9.45,3,4.536
5762,9745,CA-2020-141782,1/21/2020,1/25/2020,Standard Class,BE-11410,Bobby Elias,Consumer,United States,Aurora,Illinois,Central,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,268.576,4,90.6444
5763,9746,CA-2020-137505,11/24/2020,11/24/2020,Same Day,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,West,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",364.08,2,9.102
5764,9747,CA-2020-137505,11/24/2020,11/24/2020,Same Day,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,-1.7772
5765,9750,CA-2019-158358,3/4/2019,3/8/2019,Standard Class,EM-13810,Eleni McCrary,Corporate,United States,Dover,New Hampshire,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,57.5928
5766,9751,CA-2019-113390,10/11/2019,10/15/2019,Standard Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,5.344,2,0.668
5767,9752,CA-2019-113390,10/11/2019,10/15/2019,Standard Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10001446,Office Supplies,Art,Newell 309,27.72,3,3.465
5768,9753,US-2019-158680,7/1/2019,7/2/2019,First Class,NZ-18565,Nick Zandusky,Home Office,United States,Seattle,Washington,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.496,1,0.9048
5769,9754,CA-2020-113705,3/27/2020,3/29/2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,South,OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",8.26,2,3.7996
5770,9755,CA-2020-113705,3/27/2020,3/29/2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,17.76,2,8.88
5771,9756,CA-2020-113705,3/27/2020,3/29/2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,South,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",332.94,3,9.9882
5772,9757,CA-2020-113705,3/27/2020,3/29/2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,292.1,2,58.42
5773,9758,CA-2020-113705,3/27/2020,3/29/2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,South,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,206.1,5,55.647
5774,9759,CA-2020-113705,3/27/2020,3/29/2020,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,South,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",17.64,4,8.1144
5775,9760,CA-2019-146913,10/31/2019,11/5/2019,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,San Francisco,California,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,70.196
5776,9761,CA-2020-159135,11/4/2020,11/8/2020,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Springdale,Arkansas,South,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.3,2,1.419
5777,9766,CA-2020-101959,2/28/2020,3/6/2020,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Middletown,Connecticut,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,9.84,2,4.7232
5778,9767,CA-2020-101959,2/28/2020,3/6/2020,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Middletown,Connecticut,East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",7.78,1,3.501
5779,9768,CA-2020-102659,12/9/2020,12/15/2020,Standard Class,LW-17215,Luke Weiss,Consumer,United States,Grand Rapids,Michigan,Central,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,54.9,5,26.901
5780,9769,CA-2020-142328,12/7/2020,12/14/2020,Standard Class,TC-21535,Tracy Collins,Home Office,United States,San Francisco,California,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",50.04,6,25.02
5781,9770,CA-2019-123533,11/24/2019,11/30/2019,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,Florida,South,FUR-BO-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,339.92,5,8.498
5782,9771,CA-2019-123533,11/24/2019,11/30/2019,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,Florida,South,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,10.528,4,3.4216
5783,9772,CA-2019-123533,11/24/2019,11/30/2019,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,Florida,South,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,42.384,2,4.2384
5784,9773,CA-2019-104983,7/3/2019,7/3/2019,Same Day,FM-14215,Filia McAdams,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,123.92,5,38.725
5785,9774,CA-2019-160234,6/26/2019,7/3/2019,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,Atlanta,Georgia,South,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,135.95,1,39.4255
5786,9781,CA-2019-153178,9/14/2019,9/18/2019,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Long Beach,New York,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,131.355
5787,9782,CA-2019-153178,9/14/2019,9/18/2019,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Long Beach,New York,East,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,673.568,2,252.588
5788,9788,CA-2020-144491,3/27/2020,4/1/2020,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Houston,Texas,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1023.332,5,-30.098
5789,9789,CA-2020-144491,3/27/2020,4/1/2020,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Houston,Texas,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,-8.5794
5790,9790,CA-2020-144491,3/27/2020,4/1/2020,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Houston,Texas,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,39.992,1,6.9986
5791,9791,CA-2020-144491,3/27/2020,4/1/2020,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Houston,Texas,Central,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",211.246,2,-66.3916
5792,9796,CA-2019-125920,5/21/2019,5/28/2019,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Chicago,Illinois,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.798,3,-5.8869
5793,9802,CA-2020-137918,9/29/2020,10/6/2020,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Lodi,California,West,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",97.3,7,28.217
5794,9806,CA-2019-136322,10/21/2019,10/26/2019,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Fort Lauderdale,Florida,South,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",45.568,2,9.6832
5795,9807,CA-2019-136322,10/21/2019,10/26/2019,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Fort Lauderdale,Florida,South,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,28.752,8,-21.0848
5796,9808,CA-2020-107209,7/27/2020,8/1/2020,Second Class,JW-15955,Joni Wasserman,Consumer,United States,Raleigh,North Carolina,South,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.848,4,12.178
5797,9809,CA-2020-145093,7/21/2020,7/26/2020,Standard Class,PT-19090,Pete Takahito,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",2.112,2,-3.3792
